coin,date,lean_dir,lean_strength,lean_basis
ETH,2023-03-01,up,slight_lean,A6b
ETH,2023-03-02,up,slight_lean,A6b
ETH,2023-03-03,down,slight_lean,A6b
ETH,2023-03-06,down,slight_lean,A6b
ETH,2023-03-07,down,slight_lean,A6b
ETH,2023-03-08,up,slight_lean,A6b
ETH,2023-03-09,down,slight_lean,A6b
ETH,2023-03-10,up,slight_lean,A6b
ETH,2023-03-13,up,slight_lean,A6b
ETH,2023-03-14,up,slight_lean,OB-state(open-DON55)
ETH,2023-03-15,down,slight_lean,A6b
ETH,2023-03-16,down,slight_lean,A6b
ETH,2023-03-17,down,slight_lean,A6b
ETH,2023-03-20,up,slight_lean,OB-state(open-DON55)
ETH,2023-03-21,up,slight_lean,OB-state(open-DON55)
ETH,2023-03-22,up,slight_lean,OB-state(open-DON55)
ETH,2023-03-23,up,slight_lean,OB-state(open-DON55)
ETH,2023-03-24,up,slight_lean,OB-state(open-DON55)
ETH,2023-03-27,down,slight_lean,A6b
ETH,2023-03-28,up,slight_lean,A6b
ETH,2023-03-29,up,slight_lean,A6b
ETH,2023-03-30,down,slight_lean,A6b
ETH,2023-03-31,down,slight_lean,A6b
ETH,2023-04-03,down,slight_lean,A6b
ETH,2023-04-04,up,slight_lean,OB-state(open-DON55)
ETH,2023-04-05,up,slight_lean,OB-state(open-DON55)
ETH,2023-04-06,up,slight_lean,A6b
ETH,2023-04-07,down,slight_lean,A6b
ETH,2023-04-10,down,slight_lean,A6b
ETH,2023-04-11,up,slight_lean,A6b
ETH,2023-04-12,up,slight_lean,A6b
ETH,2023-04-13,up,slight_lean,OB-state(open-DON55)
ETH,2023-04-14,up,slight_lean,OB-state(open-DON55)
ETH,2023-04-17,up,slight_lean,OB-state(open-DON55)
ETH,2023-04-18,up,slight_lean,OB-state(open-DON55)
ETH,2023-04-19,down,slight_lean,A6b
ETH,2023-04-20,up,slight_lean,A6b
ETH,2023-04-21,up,slight_lean,A6b
ETH,2023-04-24,down,slight_lean,A6b
ETH,2023-04-25,up,slight_lean,A6b
ETH,2023-04-26,up,slight_lean,A6b
ETH,2023-04-27,down,slight_lean,A6b
ETH,2023-04-28,down,slight_lean,A6b
ETH,2023-05-01,down,slight_lean,A6b
ETH,2023-05-02,up,slight_lean,A6b
ETH,2023-05-03,up,slight_lean,A6b
ETH,2023-05-04,up,slight_lean,A6b
ETH,2023-05-05,up,slight_lean,A6b
ETH,2023-05-08,down,slight_lean,A6b
ETH,2023-05-09,down,slight_lean,A6b
ETH,2023-05-10,up,slight_lean,A6b
ETH,2023-05-11,down,slight_lean,A6b
ETH,2023-05-12,down,slight_lean,A6b
ETH,2023-05-15,up,slight_lean,A6b
ETH,2023-05-16,down,slight_lean,A6b
ETH,2023-05-17,down,slight_lean,A6b
ETH,2023-05-18,down,slight_lean,A6b
ETH,2023-05-19,down,slight_lean,A6b
ETH,2023-05-22,up,slight_lean,A6b
ETH,2023-05-23,up,slight_lean,OB-state(open-DON55)
ETH,2023-05-24,up,slight_lean,A6b
ETH,2023-05-25,up,slight_lean,A6b
ETH,2023-05-26,down,slight_lean,A6b
ETH,2023-05-29,up,slight_lean,OB-state(open-DON55)
ETH,2023-05-30,up,slight_lean,OB-state(open-DON55)
ETH,2023-05-31,down,slight_lean,A6b
ETH,2023-06-01,up,slight_lean,A6b
ETH,2023-06-02,down,slight_lean,A6b
ETH,2023-06-05,down,slight_lean,A6b
ETH,2023-06-06,down,slight_lean,A6b
ETH,2023-06-07,down,slight_lean,A6b
ETH,2023-06-08,up,slight_lean,A6b
ETH,2023-06-09,down,slight_lean,A6b
ETH,2023-06-12,down,slight_lean,A6b
ETH,2023-06-13,down,slight_lean,A6b
ETH,2023-06-14,down,slight_lean,A6b
ETH,2023-06-15,down,slight_lean,A6b
ETH,2023-06-16,down,slight_lean,A6b
ETH,2023-06-19,up,slight_lean,A6b
ETH,2023-06-20,up,slight_lean,A6b
ETH,2023-06-21,up,slight_lean,OB-state(open-DON55)
ETH,2023-06-22,up,slight_lean,OB-state(open-DON55)
ETH,2023-06-23,up,slight_lean,OB-state(open-DON55)
ETH,2023-06-26,up,slight_lean,OB-state(open-DON55)
ETH,2023-06-27,up,slight_lean,OB-state(open-DON55)
ETH,2023-06-28,up,slight_lean,OB-state(open-DON55)
ETH,2023-06-29,down,slight_lean,A6b
ETH,2023-06-30,up,slight_lean,A6b
ETH,2023-07-03,up,slight_lean,OB-state(open-DON55)
ETH,2023-07-04,up,slight_lean,OB-state(open-DON55)
ETH,2023-07-05,down,slight_lean,A6b
ETH,2023-07-06,up,slight_lean,A6b
ETH,2023-07-07,up,slight_lean,A6b
ETH,2023-07-10,up,slight_lean,A6b
ETH,2023-07-11,down,slight_lean,A6b
ETH,2023-07-12,down,slight_lean,A6b
ETH,2023-07-13,down,slight_lean,A6b
ETH,2023-07-14,up,slight_lean,OB-state(open-DON55)
ETH,2023-07-17,up,slight_lean,A6b
ETH,2023-07-18,down,slight_lean,A6b
ETH,2023-07-19,down,slight_lean,A6b
ETH,2023-07-20,up,slight_lean,A6b
ETH,2023-07-21,up,slight_lean,A6b
ETH,2023-07-24,up,slight_lean,A6b
ETH,2023-07-25,down,slight_lean,A6b
ETH,2023-07-26,down,slight_lean,A6b
ETH,2023-07-27,up,slight_lean,A6b
ETH,2023-07-28,up,slight_lean,A6b
ETH,2023-07-31,down,slight_lean,A6b
ETH,2023-08-01,down,slight_lean,A6b
ETH,2023-08-02,up,slight_lean,A6b
ETH,2023-08-03,up,slight_lean,A6b
ETH,2023-08-04,up,slight_lean,A6b
ETH,2023-08-07,up,slight_lean,A6b
ETH,2023-08-08,down,slight_lean,A6b
ETH,2023-08-09,up,slight_lean,A6b
ETH,2023-08-10,up,slight_lean,A6b
ETH,2023-08-11,down,slight_lean,A6b
ETH,2023-08-14,up,slight_lean,A6b
ETH,2023-08-15,down,slight_lean,A6b
ETH,2023-08-16,up,slight_lean,A6b
ETH,2023-08-17,up,slight_lean,A6b
ETH,2023-08-18,up,slight_lean,A6b
ETH,2023-08-21,up,slight_lean,A6b
ETH,2023-08-22,down,slight_lean,A6b
ETH,2023-08-23,up,slight_lean,A6b
ETH,2023-08-24,down,slight_lean,A6b
ETH,2023-08-25,up,slight_lean,A6b
ETH,2023-08-28,down,slight_lean,A6b
ETH,2023-08-29,down,slight_lean,A6b
ETH,2023-08-30,up,slight_lean,OB-state(open-DON55)
ETH,2023-08-31,up,slight_lean,OB-state(open-DON55)
ETH,2023-09-01,down,slight_lean,A6b
ETH,2023-09-04,up,slight_lean,A6b
ETH,2023-09-05,up,slight_lean,A6b
ETH,2023-09-06,down,slight_lean,A6b
ETH,2023-09-07,up,slight_lean,A6b
ETH,2023-09-08,up,slight_lean,A6b
ETH,2023-09-11,down,slight_lean,A6b
ETH,2023-09-12,down,slight_lean,A6b
ETH,2023-09-13,up,slight_lean,A6b
ETH,2023-09-14,down,slight_lean,A6b
ETH,2023-09-15,down,slight_lean,A6b
ETH,2023-09-18,up,slight_lean,OB-state(open-DON55)
ETH,2023-09-19,down,slight_lean,A6b
ETH,2023-09-20,up,slight_lean,A6b
ETH,2023-09-21,up,slight_lean,A6b
ETH,2023-09-22,up,slight_lean,A6b
ETH,2023-09-25,down,slight_lean,A6b
ETH,2023-09-26,down,slight_lean,A6b
ETH,2023-09-27,up,slight_lean,A6b
ETH,2023-09-28,down,slight_lean,A6b
ETH,2023-09-29,up,slight_lean,OB-state(open-DON55)
ETH,2023-10-02,up,slight_lean,OB-state(open-DON55)
ETH,2023-10-03,down,slight_lean,A6b
ETH,2023-10-04,up,slight_lean,A6b
ETH,2023-10-05,down,slight_lean,A6b
ETH,2023-10-06,up,slight_lean,A6b
ETH,2023-10-09,down,slight_lean,A6b
ETH,2023-10-10,down,slight_lean,A6b
ETH,2023-10-11,down,slight_lean,A6b
ETH,2023-10-12,down,slight_lean,A6b
ETH,2023-10-13,up,slight_lean,A6b
ETH,2023-10-16,up,slight_lean,A6b
ETH,2023-10-17,down,slight_lean,A6b
ETH,2023-10-18,up,slight_lean,A6b
ETH,2023-10-19,up,slight_lean,A6b
ETH,2023-10-20,up,slight_lean,A6b
ETH,2023-10-23,up,slight_lean,A6b
ETH,2023-10-24,up,slight_lean,OB-state(open-DON55)
ETH,2023-10-25,up,slight_lean,OB-state(open-DON55)
ETH,2023-10-26,up,slight_lean,OB-state(open-DON55)
ETH,2023-10-27,up,slight_lean,OB-state(open-DON55)
ETH,2023-10-30,up,slight_lean,OB-state(open-DON55)
ETH,2023-10-31,up,slight_lean,OB-state(open-DON55)
ETH,2023-11-01,down,slight_lean,A6b
ETH,2023-11-02,down,slight_lean,A6b
ETH,2023-11-03,down,slight_lean,A6b
ETH,2023-11-06,up,slight_lean,OB-state(open-DON55)
ETH,2023-11-07,up,slight_lean,OB-state(open-DON55)
ETH,2023-11-08,up,slight_lean,OB-state(open-DON55)
ETH,2023-11-09,up,slight_lean,OB-state(open-DON55)
ETH,2023-11-10,up,slight_lean,OB-state(open-DON55)
ETH,2023-11-13,down,slight_lean,A6b
ETH,2023-11-14,up,slight_lean,A6b
ETH,2023-11-15,down,slight_lean,A6b
ETH,2023-11-16,down,slight_lean,A6b
ETH,2023-11-17,down,slight_lean,A6b
ETH,2023-11-20,down,slight_lean,A6b
ETH,2023-11-21,down,slight_lean,A6b
ETH,2023-11-22,up,slight_lean,A6b
ETH,2023-11-23,down,slight_lean,A6b
ETH,2023-11-24,up,slight_lean,OB-state(open-DON55)
ETH,2023-11-27,up,slight_lean,A6b
ETH,2023-11-28,up,slight_lean,A6b
ETH,2023-11-29,down,slight_lean,A6b
ETH,2023-11-30,up,slight_lean,A6b
ETH,2023-12-01,up,slight_lean,A6b
ETH,2023-12-04,up,slight_lean,OB-state(open-DON55)
ETH,2023-12-05,up,slight_lean,OB-state(open-DON55)
ETH,2023-12-06,up,slight_lean,OB-state(open-DON55)
ETH,2023-12-07,up,slight_lean,OB-state(open-DON55)
ETH,2023-12-08,up,slight_lean,OB-state(open-DON55)
ETH,2023-12-11,down,slight_lean,A6b
ETH,2023-12-12,down,slight_lean,A6b
ETH,2023-12-13,down,slight_lean,A6b
ETH,2023-12-14,down,slight_lean,A6b
ETH,2023-12-15,up,slight_lean,A6b
ETH,2023-12-18,down,slight_lean,A6b
ETH,2023-12-19,down,slight_lean,A6b
ETH,2023-12-20,down,slight_lean,A6b
ETH,2023-12-21,up,slight_lean,A6b
ETH,2023-12-22,down,slight_lean,A6b
ETH,2023-12-25,down,slight_lean,A6b
ETH,2023-12-26,down,slight_lean,A6b
ETH,2023-12-27,down,slight_lean,A6b
ETH,2023-12-28,up,slight_lean,OB-state(open-DON55)
ETH,2023-12-29,up,slight_lean,OB-state(open-DON55)
ETH,2024-01-01,up,slight_lean,A6b
ETH,2024-01-02,up,slight_lean,A6b
ETH,2024-01-03,up,slight_lean,A6b
ETH,2024-01-04,up,slight_lean,A6b
ETH,2024-01-05,up,slight_lean,A6b
ETH,2024-01-08,down,slight_lean,A6b
ETH,2024-01-09,down,slight_lean,A6b
ETH,2024-01-10,down,slight_lean,A6b
ETH,2024-01-11,up,slight_lean,OB-state(open-DON55)
ETH,2024-01-12,up,slight_lean,OB-state(open-DON55)
ETH,2024-01-15,up,slight_lean,OB-state(open-DON55)
ETH,2024-01-16,up,slight_lean,OB-state(open-DON55)
ETH,2024-01-17,up,slight_lean,OB-state(open-DON55)
ETH,2024-01-18,up,slight_lean,OB-state(open-DON55)
ETH,2024-01-19,down,slight_lean,A6b
ETH,2024-01-22,down,slight_lean,A6b
ETH,2024-01-23,down,slight_lean,A6b
ETH,2024-01-24,down,slight_lean,A6b
ETH,2024-01-25,down,slight_lean,A6b
ETH,2024-01-26,down,slight_lean,A6b
ETH,2024-01-29,up,slight_lean,A6b
ETH,2024-01-30,down,slight_lean,A6b
ETH,2024-01-31,up,slight_lean,A6b
ETH,2024-02-01,up,slight_lean,A6b
ETH,2024-02-02,down,slight_lean,A6b
ETH,2024-02-05,down,slight_lean,A6b
ETH,2024-02-06,up,slight_lean,A6b
ETH,2024-02-07,up,slight_lean,A6b
ETH,2024-02-08,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-09,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-12,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-13,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-14,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-15,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-16,down,slight_lean,A6b
ETH,2024-02-19,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-20,up,slight_lean,A6b
ETH,2024-02-21,up,slight_lean,A6b
ETH,2024-02-22,up,slight_lean,A6b
ETH,2024-02-23,down,slight_lean,A6b
ETH,2024-02-26,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-27,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-28,up,slight_lean,OB-state(open-DON55)
ETH,2024-02-29,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-01,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-04,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-05,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-06,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-07,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-08,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-11,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-12,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-13,up,slight_lean,OB-state(open-DON55)
ETH,2024-03-14,up,slight_lean,A6b
ETH,2024-03-15,up,slight_lean,A6b
ETH,2024-03-18,up,slight_lean,A6b
ETH,2024-03-19,down,slight_lean,A6b
ETH,2024-03-20,down,slight_lean,A6b
ETH,2024-03-21,down,slight_lean,A6b
ETH,2024-03-22,down,slight_lean,A6b
ETH,2024-03-25,down,slight_lean,A6b
ETH,2024-03-26,up,slight_lean,A6b
ETH,2024-03-27,up,slight_lean,A6b
ETH,2024-03-28,down,slight_lean,A6b
ETH,2024-03-29,up,slight_lean,A6b
ETH,2024-04-01,up,slight_lean,A6b
ETH,2024-04-02,down,slight_lean,A6b
ETH,2024-04-03,up,slight_lean,A6b
ETH,2024-04-04,down,slight_lean,A6b
ETH,2024-04-05,up,slight_lean,A6b
ETH,2024-04-08,down,slight_lean,A6b
ETH,2024-04-09,up,slight_lean,A6b
ETH,2024-04-10,down,slight_lean,A6b
ETH,2024-04-11,up,slight_lean,A6b
ETH,2024-04-12,down,slight_lean,A6b
ETH,2024-04-15,up,slight_lean,A6b
ETH,2024-04-16,up,slight_lean,A6b
ETH,2024-04-17,down,slight_lean,A6b
ETH,2024-04-18,up,slight_lean,A6b
ETH,2024-04-19,up,slight_lean,A6b
ETH,2024-04-22,up,slight_lean,A6b
ETH,2024-04-23,down,slight_lean,A6b
ETH,2024-04-24,up,slight_lean,OB-state(open-DON55)
ETH,2024-04-25,down,slight_lean,A6b
ETH,2024-04-26,up,slight_lean,A6b
ETH,2024-04-29,down,slight_lean,A6b
ETH,2024-04-30,down,slight_lean,A6b
ETH,2024-05-01,up,slight_lean,A6b
ETH,2024-05-02,up,slight_lean,A6b
ETH,2024-05-03,down,slight_lean,A6b
ETH,2024-05-06,down,slight_lean,A6b
ETH,2024-05-07,down,slight_lean,A6b
ETH,2024-05-08,up,slight_lean,A6b
ETH,2024-05-09,up,slight_lean,A6b
ETH,2024-05-10,down,slight_lean,A6b
ETH,2024-05-13,down,slight_lean,A6b
ETH,2024-05-14,down,slight_lean,A6b
ETH,2024-05-15,down,slight_lean,A6b
ETH,2024-05-16,down,slight_lean,A6b
ETH,2024-05-17,up,slight_lean,A6b
ETH,2024-05-20,up,slight_lean,OB-state(open-DON55)
ETH,2024-05-21,up,slight_lean,OB-state(open-DON55)
ETH,2024-05-22,up,slight_lean,OB-state(open-DON55)
ETH,2024-05-23,up,slight_lean,OB-state(open-DON55)
ETH,2024-05-24,up,slight_lean,OB-state(open-DON55)
ETH,2024-05-27,down,slight_lean,A6b
ETH,2024-05-28,down,slight_lean,A6b
ETH,2024-05-29,down,slight_lean,A6b
ETH,2024-05-30,up,slight_lean,A6b
ETH,2024-05-31,up,slight_lean,A6b
ETH,2024-06-03,up,slight_lean,A6b
ETH,2024-06-04,down,slight_lean,A6b
ETH,2024-06-05,down,slight_lean,A6b
ETH,2024-06-06,down,slight_lean,A6b
ETH,2024-06-07,up,slight_lean,A6b
ETH,2024-06-10,up,slight_lean,A6b
ETH,2024-06-11,down,slight_lean,A6b
ETH,2024-06-12,down,slight_lean,A6b
ETH,2024-06-13,down,slight_lean,A6b
ETH,2024-06-14,down,slight_lean,A6b
ETH,2024-06-17,down,slight_lean,A6b
ETH,2024-06-18,down,slight_lean,A6b
ETH,2024-06-19,down,slight_lean,A6b
ETH,2024-06-20,down,slight_lean,A6b
ETH,2024-06-21,up,slight_lean,A6b
ETH,2024-06-24,up,slight_lean,A6b
ETH,2024-06-25,up,slight_lean,A6b
ETH,2024-06-26,down,slight_lean,A6b
ETH,2024-06-27,down,slight_lean,A6b
ETH,2024-06-28,down,slight_lean,A6b
ETH,2024-07-01,up,slight_lean,A6b
ETH,2024-07-02,down,slight_lean,A6b
ETH,2024-07-03,down,slight_lean,A6b
ETH,2024-07-04,down,slight_lean,A6b
ETH,2024-07-05,down,slight_lean,A6b
ETH,2024-07-08,down,slight_lean,A6b
ETH,2024-07-09,down,slight_lean,A6b
ETH,2024-07-10,down,slight_lean,A6b
ETH,2024-07-11,down,slight_lean,A6b
ETH,2024-07-12,up,slight_lean,A6b
ETH,2024-07-15,up,slight_lean,OB-state(open-DON55)
ETH,2024-07-16,up,slight_lean,OB-state(open-DON55)
ETH,2024-07-17,up,slight_lean,OB-state(open-DON55)
ETH,2024-07-18,up,slight_lean,OB-state(open-DON55)
ETH,2024-07-19,up,slight_lean,OB-state(open-DON55)
ETH,2024-07-22,up,slight_lean,OB-state(open-DON55)
ETH,2024-07-23,down,slight_lean,A6b
ETH,2024-07-24,up,slight_lean,A6b
ETH,2024-07-25,up,slight_lean,A6b
ETH,2024-07-26,up,slight_lean,A6b
ETH,2024-07-29,down,slight_lean,A6b
ETH,2024-07-30,down,slight_lean,A6b
ETH,2024-07-31,up,slight_lean,A6b
ETH,2024-08-01,down,slight_lean,A6b
ETH,2024-08-02,up,slight_lean,A6b
ETH,2024-08-05,up,slight_lean,A6b
ETH,2024-08-06,up,slight_lean,A6b
ETH,2024-08-07,down,slight_lean,A6b
ETH,2024-08-08,up,slight_lean,A6b
ETH,2024-08-09,down,slight_lean,A6b
ETH,2024-08-12,down,slight_lean,A6b
ETH,2024-08-13,down,slight_lean,A6b
ETH,2024-08-14,up,slight_lean,OB-state(open-DON55)
ETH,2024-08-15,down,slight_lean,A6b
ETH,2024-08-16,down,slight_lean,A6b
ETH,2024-08-19,down,slight_lean,A6b
ETH,2024-08-20,down,slight_lean,A6b
ETH,2024-08-21,up,slight_lean,A6b
ETH,2024-08-22,down,slight_lean,A6b
ETH,2024-08-23,up,slight_lean,A6b
ETH,2024-08-26,up,slight_lean,OB-state(open-DON55)
ETH,2024-08-27,up,slight_lean,A6b
ETH,2024-08-28,down,slight_lean,A6b
ETH,2024-08-29,up,slight_lean,A6b
ETH,2024-08-30,up,slight_lean,A6b
ETH,2024-09-02,down,slight_lean,A6b
ETH,2024-09-03,down,slight_lean,A6b
ETH,2024-09-04,up,slight_lean,A6b
ETH,2024-09-05,up,slight_lean,A6b
ETH,2024-09-06,down,slight_lean,A6b
ETH,2024-09-09,up,slight_lean,A6b
ETH,2024-09-10,down,slight_lean,A6b
ETH,2024-09-11,down,slight_lean,A6b
ETH,2024-09-12,down,slight_lean,A6b
ETH,2024-09-13,down,slight_lean,A6b
ETH,2024-09-16,down,slight_lean,A6b
ETH,2024-09-17,up,slight_lean,A6b
ETH,2024-09-18,down,slight_lean,A6b
ETH,2024-09-19,up,slight_lean,A6b
ETH,2024-09-20,up,slight_lean,OB-state(open-DON55)
ETH,2024-09-23,up,slight_lean,OB-state(open-DON55)
ETH,2024-09-24,up,slight_lean,OB-state(open-DON55)
ETH,2024-09-25,up,slight_lean,OB-state(open-DON55)
ETH,2024-09-26,up,slight_lean,OB-state(open-DON55)
ETH,2024-09-27,up,slight_lean,OB-state(open-DON55)
ETH,2024-09-30,up,slight_lean,A6b
ETH,2024-10-01,down,slight_lean,A6b
ETH,2024-10-02,up,slight_lean,A6b
ETH,2024-10-03,down,slight_lean,A6b
ETH,2024-10-04,up,slight_lean,A6b
ETH,2024-10-07,down,slight_lean,A6b
ETH,2024-10-08,up,slight_lean,A6b
ETH,2024-10-09,down,slight_lean,A6b
ETH,2024-10-10,down,slight_lean,A6b
ETH,2024-10-11,up,slight_lean,A6b
ETH,2024-10-14,up,slight_lean,OB-state(open-DON55)
ETH,2024-10-15,up,slight_lean,OB-state(open-DON55)
ETH,2024-10-16,up,slight_lean,OB-state(open-DON55)
ETH,2024-10-17,up,slight_lean,OB-state(open-DON55)
ETH,2024-10-18,up,slight_lean,OB-state(open-DON55)
ETH,2024-10-21,up,slight_lean,OB-state(open-DON55)
ETH,2024-10-22,down,slight_lean,A6b
ETH,2024-10-23,down,slight_lean,A6b
ETH,2024-10-24,up,slight_lean,A6b
ETH,2024-10-25,down,slight_lean,A6b
ETH,2024-10-28,down,slight_lean,A6b
ETH,2024-10-29,up,slight_lean,A6b
ETH,2024-10-30,down,slight_lean,A6b
ETH,2024-10-31,up,slight_lean,A6b
ETH,2024-11-01,up,slight_lean,A6b
ETH,2024-11-04,down,slight_lean,A6b
ETH,2024-11-05,up,slight_lean,A6b
ETH,2024-11-06,down,slight_lean,A6b
ETH,2024-11-07,up,slight_lean,OB-state(open-DON55)
ETH,2024-11-08,up,slight_lean,OB-state(open-DON55)
ETH,2024-11-11,up,slight_lean,OB-state(open-DON55)
ETH,2024-11-12,up,slight_lean,OB-state(open-DON55)
ETH,2024-11-13,up,slight_lean,OB-state(open-DON55)
ETH,2024-11-14,up,slight_lean,OB-state(open-DON55)
ETH,2024-11-15,up,slight_lean,A6b
ETH,2024-11-18,up,slight_lean,A6b
ETH,2024-11-19,down,slight_lean,A6b
ETH,2024-11-20,down,slight_lean,A6b
ETH,2024-11-21,up,slight_lean,A6b
ETH,2024-11-22,down,slight_lean,A6b
ETH,2024-11-25,down,slight_lean,A6b
ETH,2024-11-26,down,slight_lean,A6b
ETH,2024-11-27,down,slight_lean,A6b
ETH,2024-11-28,up,slight_lean,OB-state(open-DON55)
ETH,2024-11-29,up,slight_lean,OB-state(open-DON55)
ETH,2024-12-02,up,slight_lean,OB-state(open-DON55)
ETH,2024-12-03,up,slight_lean,OB-state(open-DON55)
ETH,2024-12-04,down,slight_lean,A6b
ETH,2024-12-05,up,slight_lean,OB-state(open-DON55)
ETH,2024-12-06,up,slight_lean,OB-state(open-DON55)
ETH,2024-12-09,up,slight_lean,OB-state(open-DON55)
ETH,2024-12-10,up,slight_lean,A6b
ETH,2024-12-11,up,slight_lean,A6b
ETH,2024-12-12,down,slight_lean,A6b
ETH,2024-12-13,up,slight_lean,A6b
ETH,2024-12-16,down,slight_lean,A6b
ETH,2024-12-17,up,slight_lean,OB-state(open-DON55)
ETH,2024-12-18,up,slight_lean,A6b
ETH,2024-12-19,up,slight_lean,A6b
ETH,2024-12-20,up,slight_lean,A6b
ETH,2024-12-23,down,slight_lean,A6b
ETH,2024-12-24,down,slight_lean,A6b
ETH,2024-12-25,down,slight_lean,A6b
ETH,2024-12-26,down,slight_lean,A6b
ETH,2024-12-27,up,slight_lean,A6b
ETH,2024-12-30,up,slight_lean,A6b
ETH,2024-12-31,up,slight_lean,A6b
ETH,2025-01-01,up,slight_lean,A6b
ETH,2025-01-02,up,slight_lean,A6b
ETH,2025-01-03,up,slight_lean,A6b
ETH,2025-01-06,up,slight_lean,OB-state(open-DON55)
ETH,2025-01-07,up,slight_lean,OB-state(open-DON55)
ETH,2025-01-08,up,slight_lean,A6b
ETH,2025-01-09,down,slight_lean,A6b
ETH,2025-01-10,down,slight_lean,A6b
ETH,2025-01-13,up,slight_lean,A6b
ETH,2025-01-14,up,slight_lean,A6b
ETH,2025-01-15,up,slight_lean,A6b
ETH,2025-01-16,down,slight_lean,A6b
ETH,2025-01-17,up,slight_lean,A6b
ETH,2025-01-20,down,slight_lean,A6b
ETH,2025-01-21,down,slight_lean,A6b
ETH,2025-01-22,down,slight_lean,A6b
ETH,2025-01-23,down,slight_lean,A6b
ETH,2025-01-24,down,slight_lean,A6b
ETH,2025-01-27,up,slight_lean,A6b
ETH,2025-01-28,up,slight_lean,A6b
ETH,2025-01-29,down,slight_lean,A6b
ETH,2025-01-30,up,slight_lean,A6b
ETH,2025-01-31,down,slight_lean,A6b
ETH,2025-02-03,up,slight_lean,A6b
ETH,2025-02-04,up,slight_lean,A6b
ETH,2025-02-05,down,slight_lean,A6b
ETH,2025-02-06,down,slight_lean,A6b
ETH,2025-02-07,down,slight_lean,A6b
ETH,2025-02-10,up,slight_lean,A6b
ETH,2025-02-11,down,slight_lean,A6b
ETH,2025-02-12,up,slight_lean,A6b
ETH,2025-02-13,down,slight_lean,A6b
ETH,2025-02-14,down,slight_lean,A6b
ETH,2025-02-17,down,slight_lean,A6b
ETH,2025-02-18,down,slight_lean,A6b
ETH,2025-02-19,down,slight_lean,A6b
ETH,2025-02-20,down,slight_lean,A6b
ETH,2025-02-21,up,slight_lean,A6b
ETH,2025-02-24,up,slight_lean,A6b
ETH,2025-02-25,up,slight_lean,A6b
ETH,2025-02-26,up,slight_lean,A6b
ETH,2025-02-27,down,slight_lean,A6b
ETH,2025-02-28,up,slight_lean,A6b
ETH,2025-03-03,down,slight_lean,A6b
ETH,2025-03-04,up,slight_lean,A6b
ETH,2025-03-05,up,slight_lean,A6b
ETH,2025-03-06,down,slight_lean,A6b
ETH,2025-03-07,up,slight_lean,A6b
ETH,2025-03-10,down,slight_lean,A6b
ETH,2025-03-11,up,slight_lean,A6b
ETH,2025-03-12,up,slight_lean,A6b
ETH,2025-03-13,down,slight_lean,A6b
ETH,2025-03-14,up,slight_lean,A6b
ETH,2025-03-17,down,slight_lean,A6b
ETH,2025-03-18,down,slight_lean,A6b
ETH,2025-03-19,up,slight_lean,A6b
ETH,2025-03-20,down,slight_lean,A6b
ETH,2025-03-21,up,slight_lean,A6b
ETH,2025-03-24,up,slight_lean,OB-state(open-DON55)
ETH,2025-03-25,down,slight_lean,A6b
ETH,2025-03-26,down,slight_lean,A6b
ETH,2025-03-27,up,slight_lean,A6b
ETH,2025-03-28,up,slight_lean,A6b
ETH,2025-03-31,up,slight_lean,A6b
ETH,2025-04-01,up,slight_lean,A6b
ETH,2025-04-02,down,slight_lean,A6b
ETH,2025-04-03,down,slight_lean,A6b
ETH,2025-04-04,up,slight_lean,A6b
ETH,2025-04-07,up,slight_lean,A6b
ETH,2025-04-08,down,slight_lean,A6b
ETH,2025-04-09,up,slight_lean,A6b
ETH,2025-04-10,down,slight_lean,A6b
ETH,2025-04-11,up,slight_lean,A6b
ETH,2025-04-14,down,slight_lean,A6b
ETH,2025-04-15,down,slight_lean,A6b
ETH,2025-04-16,down,slight_lean,A6b
ETH,2025-04-17,up,slight_lean,A6b
ETH,2025-04-18,down,slight_lean,A6b
ETH,2025-04-21,down,slight_lean,A6b
ETH,2025-04-22,up,slight_lean,A6b
ETH,2025-04-23,up,slight_lean,OB-state(open-DON55)
ETH,2025-04-24,up,slight_lean,OB-state(open-DON55)
ETH,2025-04-25,up,slight_lean,OB-state(open-DON55)
ETH,2025-04-28,up,slight_lean,OB-state(open-DON55)
ETH,2025-04-29,up,slight_lean,OB-state(open-DON55)
